shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
i6c_shp,-12.45152,130.830657,24,
i6c_shp,-12.448508,130.832218,25,
i6c_shp,-12.447021,130.83298,26,
i6c_shp,-12.444681,130.834067,27,
i6c_shp,-12.443883,130.834521,28,
i6c_shp,-12.441416,130.835736,29,
i6c_shp,-12.438928,130.837485,30,
i6c_shp,-12.437967,130.837864,31,
i6c_shp,-12.437406,130.837971,32,
i6c_shp,-12.436267,130.837944,33,
i6c_shp,-12.436266,130.83498,34,
i6c_shp,-12.436261,130.834506,35,
i6c_shp,-12.436911,130.834105,36,
i6c_shp,-12.437036,130.833364,37,
i6c_shp,-12.436262,130.833671,38,
i6c_shp,-12.436261,130.834506,39,
i6c_shp,-12.436266,130.83498,40,
i6c_shp,-12.436267,130.837944,41,
i6c_shp,-12.435038,130.837936,42,
i6c_shp,-12.433267,130.837886,43,
i6c_shp,-12.432219,130.837732,44,
i6c_shp,-12.430254,130.837001,45,
i6c_shp,-12.429172,130.83657,46,
i6c_shp,-12.428089,130.836323,47,
i6c_shp,-12.426789,130.83613,48,
i6c_shp,-12.426338,130.83598,49,
i6c_shp,-12.425474,130.835441,50,
i6c_shp,-12.42504,130.835382,51,
i6c_shp,-12.424623,130.835545,52,
i6c_shp,-12.424458,130.835948,53,
i6c_shp,-12.424412,130.837364,54,
i6c_shp,-12.423543,130.837616,55,
i6c_shp,-12.422637,130.837867,56,
i6c_shp,-12.421483,130.837436,57,
i6c_shp,-12.420095,130.836801,58,
i6c_shp,-12.419032,130.836333,59,
i6c_shp,-12.418916,130.834806,60,
i6c_shp,-12.419264,130.834091,61,
i6c_shp,-12.42008,130.833803,62,
i6c_shp,-12.421181,130.833939,63,
i6c_shp,-12.42199,130.834644,64,
i6c_shp,-12.42294,130.835864,65,
i6c_shp,-12.424458,130.835948,66,
i6c_shp,-12.424412,130.837364,67,
i6c_shp,-12.424426,130.838008,68,
i6c_shp,-12.426163,130.84043,69,
i6c_shp,-12.428652,130.84385,70,
i6c_shp,-12.429529,130.845181,71,
i6c_shp,-12.429816,130.845569,72,
i6c_shp,-12.430488,130.845132,73,
i6c_shp,-12.430526,130.844875,74,
i6c_shp,-12.432153,130.844813,75,
i6c_shp,-12.432163,130.84336,76,
i6c_shp,-12.434061,130.843373,77,
i6c_shp,-12.435489,130.843383,78,
i6c_shp,-12.436102,130.843553,79,
i6c_shp,-12.43696,130.842382,80,
i6c_shp,-12.437489,130.841724,81,
i6c_shp,-12.437762,130.841486,82,
i6c_shp,-12.438142,130.841342,83,
i6c_shp,-12.439573,130.840966,84,
i6c_shp,-12.440224,130.84086,85,
i6c_shp,-12.440983,130.841012,86,
i6c_shp,-12.441992,130.841479,87,
i6c_shp,-12.44379,130.841273,88,
i6c_shp,-12.444416,130.841184,89,
i6c_shp,-12.445103,130.841152,90,
i6c_shp,-12.448864,130.841142,91,
i6c_shp,-12.451846,130.841163,92,
i6c_shp,-12.452443,130.841112,93,
i6c_shp,-12.453041,130.840858,94,
i6c_shp,-12.454752,130.839196,95,
i6c_shp,-12.455735,130.838247,96,
i6c_shp,-12.456754,130.837187,97,
i6c_shp,-12.457719,130.836201,98,
i6c_shp,-12.458647,130.835269,99,
i6c_shp,-12.460389,130.837066,100,
i6c_shp,-12.46222,130.838918,101,
i6c_shp,-12.463961,130.840715,102,
i6c_shp,-12.465684,130.842548,103,
i6c_shp,-12.464774,130.84348,104,
i6c_shp,-12.465312,130.844072,105,
i6c_shp,-12.464913,130.844345,106,
i6d_shp,-12.423543,130.837616,0,
i6d_shp,-12.422637,130.837867,1,
i6d_shp,-12.421483,130.837436,2,
i6d_shp,-12.420095,130.836801,3,
i6d_shp,-12.419032,130.836333,4,
i6d_shp,-12.418916,130.834806,5,
i6d_shp,-12.419264,130.834091,6,
i6d_shp,-12.42008,130.833803,7,
i6d_shp,-12.421181,130.833939,8,
i6d_shp,-12.42199,130.834644,9,
i6d_shp,-12.42294,130.835864,10,
i6d_shp,-12.424458,130.835948,11,
i6d_shp,-12.424412,130.837364,12,
i6d_shp,-12.424426,130.838008,13,
i6d_shp,-12.426163,130.84043,14,
i6d_shp,-12.428652,130.84385,15,
i6d_shp,-12.429529,130.845181,16,
i6d_shp,-12.429816,130.845569,17,
i6d_shp,-12.430488,130.845132,18,
i6d_shp,-12.430526,130.844875,19,
i6d_shp,-12.432153,130.844813,20,
i6d_shp,-12.432163,130.84336,21,
i6d_shp,-12.434061,130.843373,22,
i6d_shp,-12.435489,130.843383,23,
i6d_shp,-12.436102,130.843553,24,
i6d_shp,-12.43696,130.842382,25,
i6d_shp,-12.437489,130.841724,26,
i6d_shp,-12.437762,130.841486,27,
i6d_shp,-12.438142,130.841342,28,
i6d_shp,-12.439573,130.840966,29,
i6d_shp,-12.440224,130.84086,30,
i6d_shp,-12.440983,130.841012,31,
i6d_shp,-12.441992,130.841479,32,
i6d_shp,-12.443782,130.841345,33,
i6d_shp,-12.444416,130.841184,34,
i6d_shp,-12.445103,130.841152,35,
i6d_shp,-12.448864,130.841142,36,
i6d_shp,-12.451846,130.841163,37,
i6d_shp,-12.452443,130.841112,38,
i6d_shp,-12.453041,130.840858,39,
i6d_shp,-12.454752,130.839196,40,
i6d_shp,-12.455735,130.838247,41,
i6d_shp,-12.456736,130.837205,42,
i6d_shp,-12.457719,130.836201,43,
i6d_shp,-12.458647,130.835269,44,
i6d_shp,-12.460389,130.837066,45,
i6d_shp,-12.46222,130.838918,46,
i6d_shp,-12.463961,130.840715,47,
i6d_shp,-12.465684,130.842548,48,
i6d_shp,-12.464774,130.84348,49,
i6d_shp,-12.465312,130.844072,50,
i6d_shp,-12.464913,130.844345,51,
i6e_shp,-12.464785,130.844491,0,
i6e_shp,-12.464293,130.845021,1,
i6e_shp,-12.463773,130.844466,2,
i6e_shp,-12.462032,130.842651,3,
i6e_shp,-12.459375,130.839928,4,
i6e_shp,-12.458208,130.838706,5,
i6e_shp,-12.456754,130.837187,6,
i6e_shp,-12.457719,130.836201,7,
i6e_shp,-12.458647,130.835269,8,
i6e_shp,-12.45687,130.833454,9,
i6e_shp,-12.45337,130.829787,10,
i6e_shp,-12.452394,130.830525,11,
i6e_shp,-12.452147,130.830518,12,
i6e_shp,-12.451954,130.83055,13,
i6e_shp,-12.45152,130.830657,14,
i6e_shp,-12.448508,130.832218,15,
i6e_shp,-12.447021,130.83298,16,
i6e_shp,-12.444681,130.834067,17,
i6e_shp,-12.443883,130.834521,18,
i6e_shp,-12.441416,130.835736,19,
i6e_shp,-12.438928,130.837485,20,
i6e_shp,-12.437967,130.837864,21,
i6e_shp,-12.437406,130.837971,22,
i6e_shp,-12.436267,130.837944,23,
i6e_shp,-12.436266,130.83498,24,
i6e_shp,-12.436261,130.834506,25,
i6e_shp,-12.436911,130.834105,26,
i6e_shp,-12.437036,130.833364,27,
i6e_shp,-12.436262,130.833671,28,
i6e_shp,-12.436261,130.834506,29,
i6e_shp,-12.436266,130.83498,30,
i6e_shp,-12.436267,130.837944,31,
i6e_shp,-12.435038,130.837936,32,
i6e_shp,-12.433267,130.837886,33,
i6e_shp,-12.432219,130.837732,34,
i6e_shp,-12.430254,130.837001,35,
i6e_shp,-12.429172,130.83657,36,
i6e_shp,-12.428089,130.836323,37,
i6e_shp,-12.426789,130.83613,38,
i6e_shp,-12.426338,130.83598,39,
i6e_shp,-12.425474,130.835441,40,
i6e_shp,-12.42504,130.835382,41,
i6e_shp,-12.424623,130.835545,42,
i6e_shp,-12.424458,130.835948,43,
i6e_shp,-12.424412,130.837364,44,
i6e_shp,-12.423543,130.837616,45,
i6e_shp,-12.422637,130.837867,46,
i6e_shp,-12.421483,130.837436,47,
i6e_shp,-12.420095,130.836801,48,
i6e_shp,-12.419032,130.836333,49,
i6e_shp,-12.418916,130.834806,50,
i6e_shp,-12.419264,130.834091,51,
i6e_shp,-12.42008,130.833803,52,
i6e_shp,-12.421181,130.833939,53,
i6e_shp,-12.42199,130.834644,54,
i6e_shp,-12.42294,130.835864,55,
i6e_shp,-12.424458,130.835948,56,
i6e_shp,-12.424412,130.837364,57,
i6e_shp,-12.424426,130.838008,58,
i6e_shp,-12.426163,130.84043,59,
i6e_shp,-12.428652,130.84385,60,
i6e_shp,-12.429529,130.845181,61,
i6e_shp,-12.429816,130.845569,62,
i6e_shp,-12.431303,130.847511,63,
i6e_shp,-12.430703,130.848021,64,
i6e_shp,-12.430635,130.850044,65,
i6e_shp,-12.430541,130.850558,66,
i6e_shp,-12.430122,130.85107,67,
i6e_shp,-12.429611,130.851729,68,
i6e_shp,-12.428241,130.851131,69,
i6e_shp,-12.427322,130.850701,70,
i6e_shp,-12.42737,130.849065,71,
i6e_shp,-12.428407,130.848005,72,
i6e_shp,-12.428203,130.846072,73,
i6e_shp,-12.429529,130.845181,74,
i6e_shp,-12.429816,130.845569,75,
i6e_shp,-12.430488,130.845132,76,
i6e_shp,-12.430526,130.844875,77,
i6e_shp,-12.432153,130.844813,78,
i6e_shp,-12.432163,130.84336,79,
i6e_shp,-12.434061,130.843373,80,
i6e_shp,-12.435489,130.843383,81,
i6e_shp,-12.436102,130.843553,82,
i6e_shp,-12.43696,130.842382,83,
i6e_shp,-12.437489,130.841724,84,
i6e_shp,-12.437762,130.841486,85,
i6e_shp,-12.438142,130.841342,86,
i6e_shp,-12.439573,130.840966,87,
i6e_shp,-12.440224,130.84086,88,
i6e_shp,-12.440983,130.841012,89,
i6e_shp,-12.441992,130.841479,90,
i6e_shp,-12.44379,130.841273,91,
i6e_shp,-12.444416,130.841184,92,
i6e_shp,-12.445103,130.841152,93,
i6e_shp,-12.448864,130.841142,94,
i6e_shp,-12.451846,130.841163,95,
i6e_shp,-12.452443,130.841112,96,
i6e_shp,-12.453041,130.840858,97,
i6e_shp,-12.454752,130.839196,98,
i6e_shp,-12.455735,130.838247,99,
i6e_shp,-12.456754,130.837187,100,
i6e_shp,-12.457719,130.836201,101,
i6e_shp,-12.458647,130.835269,102,
i6e_shp,-12.460389,130.837066,103,
i6e_shp,-12.46222,130.838918,104,
i6e_shp,-12.463961,130.840715,105,
i6e_shp,-12.465684,130.842548,106,
i6e_shp,-12.464774,130.84348,107,
i6e_shp,-12.465312,130.844072,108,
i6e_shp,-12.464913,130.844345,109,
i7_shp,-12.464785,130.844491,0,
i7_shp,-12.464293,130.845021,1,
i7_shp,-12.463773,130.844466,2,
i7_shp,-12.462032,130.842651,3,
i7_shp,-12.459375,130.839928,4,
i7_shp,-12.458208,130.838706,5,
i7_shp,-12.456736,130.837205,6,
i7_shp,-12.455735,130.838247,7,
i7_shp,-12.454752,130.839196,8,
i7_shp,-12.453041,130.840858,9,
i7_shp,-12.452443,130.841112,10,
i7_shp,-12.451846,130.841163,11,
i7_shp,-12.448864,130.841142,12,
i7_shp,-12.445103,130.841152,13,
i7_shp,-12.445139,130.843893,14,
i7_shp,-12.444974,130.844223,15,
i7_shp,-12.44499,130.847092,16,
i7_shp,-12.445623,130.847078,17,
i7_shp,-12.445988,130.846658,18,
i7_shp,-12.446055,130.844801,19,
i7_shp,-12.446452,130.844785,20,
i7_shp,-12.446957,130.845046,21,
i7_shp,-12.448155,130.847004,22,
i7_shp,-12.448753,130.846751,23,
i7_shp,-12.449602,130.846812,24,
i7_shp,-12.449877,130.846226,25,
i7_shp,-12.449917,130.845729,26,
i7_shp,-12.449522,130.845285,27,
i7_shp,-12.448839,130.844747,28,
i7_shp,-12.448334,130.844541,29,
i7_shp,-12.448489,130.84307,30,
i7_shp,-12.450694,130.8429,31,
i7_shp,-12.45139,130.84206,32,
i7_shp,-12.45279,130.8431,33,
i7_shp,-12.452933,130.843451,34,
i7_shp,-12.45259,130.84685,35,
i7_shp,-12.452653,130.847422,36,
i7_shp,-12.451927,130.847914,37,
i7_shp,-12.450152,130.84838,38,
i7_shp,-12.44711,130.849149,39,
i7_shp,-12.443205,130.849103,40,
i7_shp,-12.441723,130.849037,41,
i7_shp,-12.440257,130.849395,42,
i7_shp,-12.438388,130.85032,43,
i7_shp,-12.439319,130.851687,44,
i7_shp,-12.439512,130.85248,45,
i7_shp,-12.439285,130.854023,46,
i7_shp,-12.43843,130.854734,47,
i7_shp,-12.437469,130.855169,48,
i7_shp,-12.437101,130.856086,49,
i7_shp,-12.436609,130.856745,50,
i7_shp,-12.435718,130.857474,51,
i7_shp,-12.435479,130.858061,52,
i7_shp,-12.435718,130.857474,53,
i7_shp,-12.436609,130.856745,54,
i7_shp,-12.437101,130.856086,55,
i7_shp,-12.437469,130.855169,56,
i7_shp,-12.43843,130.854734,57,
i7_shp,-12.439285,130.854023,58,
i7_shp,-12.43999,130.853936,59,
i7_shp,-12.440151,130.854232,60,
i7_shp,-12.440309,130.854968,61,
i7_shp,-12.441586,130.858509,62,
i7_shp,-12.440309,130.854968,63,
i7_shp,-12.440151,130.854232,64,
i7_shp,-12.43999,130.853936,65,
i7_shp,-12.439285,130.854023,66,
i7_shp,-12.439512,130.85248,67,
i7_shp,-12.439319,130.851687,68,
i7_shp,-12.438388,130.85032,69,
i7_shp,-12.440257,130.849395,70,
i7_shp,-12.441723,130.849037,71,
i7_shp,-12.443205,130.849103,72,
i7_shp,-12.44711,130.849149,73,
i7_shp,-12.447033,130.849829,74,
i7_shp,-12.448988,130.849401,75,
i7_shp,-12.449947,130.849188,76,
i7_shp,-12.45185,130.848576,77,
i7_shp,-12.452904,130.847792,78,
i7_shp,-12.45323,130.847629,79,
i7_shp,-12.454303,130.84668,80,
i7_shp,-12.455662,130.846248,81,
i7_shp,-12.457394,130.846794,82,
i7_shp,-12.458781,130.847411,83,
i7_shp,-12.460607,130.847497,84,
i7_shp,-12.462699,130.848137,85,
i7_shp,-12.463621,130.848162,86,
i7_shp,-12.464273,130.848001,87,
i7_shp,-12.46478,130.84754,88,
i7_shp,-12.465865,130.84768,89,
i7_shp,-12.46478,130.84754,90,
i7_shp,-12.464556,130.847267,91,
i7_shp,-12.4632,130.846265,92,
i7_shp,-12.462353,130.845928,93,
i7_shp,-12.463773,130.844466,94,
i7_shp,-12.464774,130.84348,95,
i7_shp,-12.465312,130.844072,96,
i7_shp,-12.464785,130.844491,97,
i7_shp,-12.464293,130.845021,98,
i7a_shp,-12.464785,130.844491,0,
i7a_shp,-12.464293,130.845021,1,
i7a_shp,-12.463773,130.844466,2,
i7a_shp,-12.462032,130.842651,3,
i7a_shp,-12.459375,130.839928,4,
i7a_shp,-12.458208,130.838706,5,
i7a_shp,-12.456736,130.837205,6,
i7a_shp,-12.455735,130.838247,7,
i7a_shp,-12.454752,130.839196,8,
i7a_shp,-12.453041,130.840858,9,
i7a_shp,-12.452443,130.841112,10,
i7a_shp,-12.451846,130.841163,11,
i7a_shp,-12.448864,130.841142,12,
i7a_shp,-12.445103,130.841152,13,
i7a_shp,-12.445139,130.843893,14,
i7a_shp,-12.444974,130.844223,15,
i7a_shp,-12.44499,130.847092,16,
i7a_shp,-12.445623,130.847078,17,
i7a_shp,-12.445988,130.846658,18,
i7a_shp,-12.446055,130.844801,19,
i7a_shp,-12.446452,130.844785,20,
i7a_shp,-12.446957,130.845046,21,
i7a_shp,-12.448155,130.847004,22,
i7a_shp,-12.448753,130.846751,23,
i7a_shp,-12.449602,130.846812,24,
i7a_shp,-12.449877,130.846226,25,
i7a_shp,-12.449917,130.845729,26,
i7a_shp,-12.449522,130.845285,27,
i7a_shp,-12.448839,130.844747,28,
i7a_shp,-12.448334,130.844541,29,
i7a_shp,-12.448489,130.84307,30,
i7a_shp,-12.450694,130.8429,31,
i7a_shp,-12.45139,130.84206,32,
i7a_shp,-12.45279,130.8431,33,
i7a_shp,-12.452933,130.843451,34,
i7a_shp,-12.45259,130.84685,35,
i7a_shp,-12.452653,130.847422,36,
i7a_shp,-12.451927,130.847914,37,
i7a_shp,-12.450152,130.84838,38,
i7a_shp,-12.44711,130.849149,39,
i7a_shp,-12.443205,130.849103,40,
i7a_shp,-12.441723,130.849037,41,
i7a_shp,-12.440257,130.849395,42,
i7a_shp,-12.438388,130.85032,43,
i7a_shp,-12.439319,130.851687,44,
i7a_shp,-12.439512,130.85248,45,
i7a_shp,-12.439285,130.854023,46,
i7a_shp,-12.43843,130.854734,47,
i7a_shp,-12.437469,130.855169,48,
i7a_shp,-12.437101,130.856086,49,
i7a_shp,-12.436609,130.856745,50,
i7a_shp,-12.435718,130.857474,51,
i7a_shp,-12.435479,130.858061,52,
i7a_shp,-12.435718,130.857474,53,
i7a_shp,-12.436609,130.856745,54,
i7a_shp,-12.437101,130.856086,55,
i7a_shp,-12.437469,130.855169,56,
i7a_shp,-12.43843,130.854734,57,
i7a_shp,-12.439285,130.854023,58,
i7a_shp,-12.43999,130.853936,59,
i7a_shp,-12.440151,130.854232,60,
i7a_shp,-12.440309,130.854968,61,
i7a_shp,-12.441586,130.858509,62,
i7a_shp,-12.440309,130.854968,63,
i7a_shp,-12.440151,130.854232,64,
i7a_shp,-12.43999,130.853936,65,
i7a_shp,-12.439285,130.854023,66,
i7a_shp,-12.439512,130.85248,67,
i7a_shp,-12.439319,130.851687,68,
i7a_shp,-12.438388,130.85032,69,
i7a_shp,-12.440257,130.849395,70,
i7a_shp,-12.441723,130.849037,71,
i7a_shp,-12.443205,130.849103,72,
i7a_shp,-12.44711,130.849149,73,
i7a_shp,-12.447033,130.849829,74,
i7a_shp,-12.448988,130.849401,75,
i7a_shp,-12.449947,130.849188,76,
i7a_shp,-12.45185,130.848576,77,
i7a_shp,-12.452904,130.847792,78,
i7a_shp,-12.45323,130.847629,79,
i7a_shp,-12.454303,130.84668,80,
i7a_shp,-12.455662,130.846248,81,
i7a_shp,-12.457394,130.846794,82,
i7a_shp,-12.458781,130.847411,83,
i7a_shp,-12.460607,130.847497,84,
i7a_shp,-12.462699,130.848137,85,
i7a_shp,-12.463621,130.848162,86,
i7a_shp,-12.464273,130.848001,87,
i7a_shp,-12.46478,130.84754,88,
i7a_shp,-12.465865,130.84768,89,
i7a_shp,-12.46478,130.84754,90,
i7a_shp,-12.464556,130.847267,91,
i7a_shp,-12.4632,130.846265,92,
i7a_shp,-12.462353,130.845928,93,
i7a_shp,-12.463773,130.844466,94,
i7a_shp,-12.464774,130.84348,95,
i7a_shp,-12.465312,130.844072,96,
i7a_shp,-12.464785,130.844491,97,
i7a_shp,-12.464293,130.845021,98,
i8_shp,-12.479048,130.987067,0,
i8_shp,-12.4784,130.986328,1,
i8_shp,-12.47824,130.986,2,
i8_shp,-12.477884,130.98555,3,
i8_shp,-12.477599,130.984922,4,
i8_shp,-12.477711,130.984519,5,
i8_shp,-12.47855,130.983513,6,
i8_shp,-12.478137,130.983142,7,
i8_shp,-12.477398,130.982842,8,
i8_shp,-12.476755,130.98418,9,
i8_shp,-12.47588,130.985185,10,
i8_shp,-12.471625,130.981327,11,
i8_shp,-12.46934,130.979764,12,
i8_shp,-12.467617,130.978077,13,
i8_shp,-12.465677,130.976426,14,
i8_shp,-12.463375,130.974789,15,
i8_shp,-12.461596,130.97336,16,
i8_shp,-12.460053,130.971895,17,
i8_shp,-12.458725,130.970468,18,
i8_shp,-12.453979,130.964473,19,
i8_shp,-12.448962,130.958255,20,
i8_shp,-12.445792,130.954277,21,
i8_shp,-12.445112,130.95326,22,
i8_shp,-12.44362,130.949626,23,
i8_shp,-12.441952,130.945273,24,
i8_shp,-12.438971,130.937434,25,
i8_shp,-12.437853,130.934593,26,
i8_shp,-12.435954,130.929631,27,
i8_shp,-12.434924,130.927067,28,
i8_shp,-12.43354,130.923433,29,
i8_shp,-12.432156,130.919782,30,
i8_shp,-12.431393,130.91779,31,
i8_shp,-12.429405,130.912533,32,
i8_shp,-12.427613,130.907757,33,
i8_shp,-12.426946,130.904901,34,
i8_shp,-12.426521,130.901109,35,
i8_shp,-12.42632,130.898827,36,
i8_shp,-12.426153,130.896821,37,
i8_shp,-12.425988,130.894558,38,
i8_shp,-12.425399,130.886626,39,
i8_shp,-12.425232,130.881255,40,
i8_shp,-12.425251,130.870587,41,
i8_shp,-12.425276,130.869576,42,
i8_shp,-12.425394,130.868252,43,
i8_shp,-12.425766,130.866728,44,
i8_shp,-12.426283,130.865206,45,
i8_shp,-12.426544,130.863975,46,
i8_shp,-12.426694,130.863167,47,
i8_shp,-12.426934,130.862506,48,
i8_shp,-12.42787,130.860435,49,
i8_shp,-12.429411,130.857117,50,
i8_shp,-12.433099,130.849197,51,
i8_shp,-12.433577,130.848097,52,
i8_shp,-12.434603,130.846081,53,
i8_shp,-12.436102,130.843553,54,
i8_shp,-12.43696,130.842382,55,
i8_shp,-12.437489,130.841724,56,
i8_shp,-12.437762,130.841486,57,
i8_shp,-12.438142,130.841342,58,
i8_shp,-12.439573,130.840966,59,
i8_shp,-12.440224,130.84086,60,
i8_shp,-12.440983,130.841012,61,
i8_shp,-12.441992,130.841479,62,
i8_shp,-12.443782,130.841345,63,
i8_shp,-12.444416,130.841184,64,
i8_shp,-12.445103,130.841152,65,
i8_shp,-12.448864,130.841142,66,
i8_shp,-12.451846,130.841163,67,
i8_shp,-12.452443,130.841112,68,
i8_shp,-12.453041,130.840858,69,
i8_shp,-12.454752,130.839196,70,
i8_shp,-12.455735,130.838247,71,
i8_shp,-12.456736,130.837205,72,
i8_shp,-12.457719,130.836201,73,
i8_shp,-12.458647,130.835269,74,
i8_shp,-12.460389,130.837066,75,
i8_shp,-12.46222,130.838918,76,
i8_shp,-12.463961,130.840715,77,
i8_shp,-12.465684,130.842548,78,
i8_shp,-12.464774,130.84348,79,
i8_shp,-12.465312,130.844072,80,
i8_shp,-12.464913,130.844345,81,
i8a_shp,-12.479048,130.987067,0,
i8a_shp,-12.478565,130.986328,1,
i8a_shp,-12.47824,130.986,2,
i8a_shp,-12.477884,130.98555,3,
i8a_shp,-12.477599,130.984922,4,
i8a_shp,-12.477711,130.984519,5,
i8a_shp,-12.47855,130.983513,6,
i8a_shp,-12.478137,130.983142,7,
i8a_shp,-12.477398,130.982842,8,
i8a_shp,-12.476755,130.98418,9,
i8a_shp,-12.47588,130.985185,10,
i8a_shp,-12.471625,130.981327,11,
i8a_shp,-12.46934,130.979764,12,
i8a_shp,-12.467617,130.978077,13,
i8a_shp,-12.465677,130.976426,14,
i8a_shp,-12.463375,130.974789,15,
i8a_shp,-12.461596,130.97336,16,
i8a_shp,-12.460053,130.971895,17,
i8a_shp,-12.458725,130.970468,18,
i8a_shp,-12.453979,130.964473,19,
i8a_shp,-12.448962,130.958255,20,
i8a_shp,-12.445792,130.954277,21,
i8a_shp,-12.445112,130.95326,22,
i8a_shp,-12.44362,130.949626,23,
i8a_shp,-12.441952,130.945273,24,
i8a_shp,-12.438971,130.937434,25,
i8a_shp,-12.437853,130.934593,26,
i8a_shp,-12.435954,130.929631,27,
i8a_shp,-12.434924,130.927067,28,
i8a_shp,-12.43354,130.923433,29,
i8a_shp,-12.432156,130.919782,30,
i8a_shp,-12.431393,130.91779,31,
i8a_shp,-12.429405,130.912533,32,
